timestamp, distance1, distance2, distance3, distance4, distance5, linearVelocity, angularVelocity, axialPower, turnPower
00:01:46,515.149,574.284,205.76,144.046,113.463,4.248,-0.015,0.49,-0.004,
00:01:46,491.082,492.879,560.232,151.778,113.455,4.408,-0.015,0.534,-0.004,
00:01:46,465.324,459.021,515.706,170.985,118.068,4.744,-0.013,0.591,-0.003,
00:01:46,361.381,425.173,426.139,490.395,126.632,5.16,-0.011,0.639,-0.002,
00:01:46,296.113,390.706,387.261,444.888,469.503,5.541,-0.008,0.668,-0.001,
00:01:46,265.802,352.628,347.003,400.789,419.687,5.814,-0.004,0.678,-0.001,
00:01:46,249.627,311.116,305.088,308.485,372.499,5.957,-0.002,0.665,0,
00:01:46,249.383,269.084,264.054,267.177,329.672,5.835,0.002,0.602,0.001,
00:01:47,244.153,233.27,230.005,233.838,296.593,5.523,0.006,0.539,0.002,
00:01:47,201.38,194.282,193.343,198.412,262.624,4.941,0.009,0.437,0.003,
00:01:47,165.899,162.148,163.418,220.255,236.864,4.167,0.012,0.336,0.003,
00:01:47,141.391,140.082,143.105,202.704,221.584,3.551,0.014,0.304,0.004,
00:01:47,117.093,118.069,122.825,186.385,208.583,3.133,0.015,0.312,0.004,
00:01:47,98.229,100.961,159.705,175.922,202.657,3.024,0.016,0.338,0.004,
00:01:47,80.348,135.595,147.411,167.041,199.704,3.087,0.017,0.358,0.004,
00:01:47,114.273,122.855,137.343,161.259,202.72,3.195,0.018,0.372,0.005,
00:01:47,100.194,110.736,128.107,157.623,213.229,3.31,0.018,0.392,0.005,
00:01:48,89.771,102.521,123.879,162.722,248.03,3.501,0.019,0.427,0.005,
00:01:48,80.487,95.696,122.586,178.017,247.045,3.769,0.019,0.464,0.005,
00:01:48,73.455,92.059,128.509,224.013,219.28,4.031,0.019,0.484,0.005,
00:01:48,69.03,93.211,150.507,191.855,239.768,4.231,0.019,0.493,0.005,
00:01:48,74.681,113.583,163.571,162.104,214.734,4.274,0.019,0.462,0.005,
00:01:48,93.955,135.293,133.006,183.483,293.742,4.068,0.018,0.386,0.004,
00:01:48,108.971,106.188,106.705,160.689,279.568,3.468,0.018,0.282,0.004,
00:01:48,88.764,88.082,139.289,147.18,275.007,3.034,0.017,0.293,0.004,
00:01:49,68.01,117.457,122.709,242.47,334.716,2.951,0.016,0.351,0.004,
00:01:49,96.402,99.497,212.258,235.068,340.817,3.218,0.015,0.42,0.004,
00:01:49,76.423,80.377,199.653,290.511,348.563,3.657,0.014,0.481,0.003,
00:01:49,54.23,165.356,184.081,284.667,354.988,4.115,0.013,0.524,0.003,
00:01:49,136.891,148.961,232.37,278.251,360.348,4.438,0.012,0.541,0.003,
00:01:49,116.154,128.679,217.575,268.864,366.357,4.666,0.011,0.537,0.002,
00:01:49,94.116,168.219,199.738,255.337,369.381,4.706,0.01,0.513,0.002,
00:01:49,134.179,153.59,186.18,245.806,378.537,4.601,0.009,0.478,0.002,
00:01:49,117.922,137.58,171.353,236.629,401.976,4.393,0.009,0.462,0.002,
00:01:50,104.837,124.491,159.167,230.318,440.72,4.256,0.009,0.43,0.002,
00:01:50,93.309,113.565,150.909,235.507,575.785,3.908,0.01,0.368,0.003,
00:01:50,84.681,106.648,150.164,267.396,893.725,3.389,0.012,0.289,0.003,
00:01:50,83.048,110.068,170.843,409.246,1113.508,2.956,0.014,0.29,0.004,
00:01:50,86.438,123.479,228.203,853.245,1202.607,2.86,0.014,0.331,0.004,
00:01:50,96.736,154.897,420.479,1075.983,608.649,3.037,0.014,0.384,0.003,
00:01:50,117.832,227.943,810.016,1162.407,449.306,3.427,0.013,0.465,0.003,
00:01:50,148.495,375.058,1029.999,639.278,375.117,3.922,0.01,0.533,0.002,
00:01:50,199.518,759.065,1053.777,503.787,324.182,4.502,0.007,0.581,0.001,
00:01:51,253.905,730.141,1078.912,442.08,296.147,4.883,0.005,0.598,0.001,
00:01:51,315.211,892.003,1052.425,400.876,274.872,5.123,0.003,0.601,0.001,
00:01:51,381.554,861.119,1023.646,369.132,256.645,5.255,0.002,0.599,0,
00:01:51,448.601,825.25,988.539,342.42,239.846,5.317,0.001,0.595,-0,
00:01:51,493.689,789.229,951.708,323.695,226.617,5.317,-0.001,0.587,-0,
00:01:51,520.413,757.126,918.007,309.094,215.232,5.287,-0.001,0.58,-0,
00:01:51,520.225,721.015,879.372,301.613,207.664,5.237,-0.002,0.573,-0.001,
00:01:51,506.404,690.022,845.713,295.893,200.755,5.191,-0.003,0.569,-0.001,
00:01:51,472.673,655.259,807.641,297.977,197.708,5.152,-0.003,0.569,-0.001,
00:01:52,437.986,619.772,768.963,301.991,195.103,5.135,-0.003,0.569,-0.001,
00:01:52,403.198,584.517,682.58,310.82,194.8,5.132,-0.003,0.571,-0.001,
00:01:52,374.073,555.279,651.292,320.843,195.436,5.139,-0.003,0.573,-0.001,
00:01:52,338.715,520.202,614.239,680.183,197.016,5.152,-0.003,0.575,-0.001,
00:01:52,302.875,485.051,529.541,640.399,203.053,5.181,-0.002,0.583,-0,
00:01:52,264.965,448.361,492.301,601.141,202.861,5.227,-0.001,0.588,0,
00:01:52,225.855,410.836,455.325,563.655,326.033,5.266,0.001,0.59,0,
00:01:52,240.319,372.928,418.505,527.132,557.632,5.291,0.002,0.591,0.001,
00:01:52,261.831,334.952,429.951,491.202,521.379,5.298,0.003,0.585,0.001,
00:01:53,297.831,335.723,394.634,457.021,487.45,5.275,0.004,0.583,0.001,
00:01:53,267.022,308.472,358.545,422.081,452.742,5.242,0.004,0.57,0.001,
00:01:53,228.427,272.07,323.726,388.514,419.55,5.124,0.005,0.545,0.001,
00:01:53,245.256,242.016,343.928,361.215,392.901,5.003,0.006,0.537,0.002,
00:01:53,209.409,256.438,312.444,331.12,363.932,4.908,0.007,0.531,0.002,
00:01:53,175.295,224.521,282.895,303.276,337.886,4.831,0.009,0.527,0.002,
00:01:53,192.009,244.137,256.331,278.721,315.914,4.794,0.01,0.535,0.003,
00:01:53,161.537,216.048,230.002,254.137,361.411,4.776,0.01,0.398,0.002
00:02:17,135.149,232.891,292.231,476.05,833.542,5.393,0.001,0.581,0,
00:02:17,195.145,196.817,255.204,383.199,793.413,5.221,0.001,0.525,0.001,
00:02:18,162.039,212.469,221.76,349.002,761.575,4.687,0.003,0.397,0.001,
00:02:18,134.015,185.316,246.124,379.745,748.309,3.85,0.007,0.3,0.002,
00:02:18,160.424,165.018,227.979,425.42,825.284,3.209,0.009,0.303,0.002,
00:02:18,142.371,198.678,268.313,604.969,855.626,3.119,0.009,0.371,0.002,
00:02:18,126.379,184.404,313.101,674.486,886.067,3.313,0.009,0.414,0.002,
00:02:18,156.121,219.067,358.884,752.872,926.181,3.646,0.009,0.47,0.002,
00:02:18,139.576,204.35,471.153,767.565,966.399,4.033,0.008,0.53,0.002,
00:02:18,171.74,242.24,589.331,779.204,485.485,4.5,0.008,0.59,0.002,
00:02:18,150.773,279.548,581.883,785.501,399.167,4.965,0.007,0.629,0.002,
00:02:19,178.053,314.823,638.116,788.334,362.188,5.402,0.006,0.66,0.001,
00:02:19,208.874,413.561,625.401,783.547,331.18,5.708,0.005,0.686,0.001,
00:02:19,235.995,449.758,604.555,768.039,294.087,5.998,0.004,0.707,0.001,
00:02:19,261.978,421.321,576.54,740.817,308.715,6,0.003,0.726,0.001,
00:02:19,290.111,392.782,546.734,708.822,273.073,6,0.002,0.739,0,
00:02:19,321.244,429.717,516.89,674.127,242.579,6,0.002,0.758,0,
00:02:19,292.529,398.488,481.095,631.095,308.028,6,0.001,0.77,0,
00:02:19,263.61,366.987,444.859,587.332,775.351,6,0.002,0.776,0.001,
00:02:19,240.721,342.618,417.479,555.81,741.98,6,0.003,0.756,0.001,
00:02:20,272.234,314.768,386.989,522.836,702.105,6,0.003,0.737,0.001,
00:02:20,247.805,288.894,359.408,495.37,661.117,6,0.004,0.693,0.001,
00:02:20,226.334,266.768,337.269,478.166,632.812,5.986,0.005,0.65,0.002,
00:02:20,206.877,247.519,320.138,473.418,669.653,5.835,0.007,0.618,0.002,
00:02:20,190.433,232.325,309.92,487.583,636.015,5.626,0.008,0.591,0.002,
00:02:20,179.802,224.059,309.701,520.602,603.192,5.461,0.009,0.583,0.002,
00:02:20,170.873,219.522,320.511,478.372,615,5.367,0.009,0.594,0.002,
00:02:20,164.251,218.637,342.425,437.929,580.003,5.4,0.008,0.614,0.002,
00:02:20,161.331,223.368,381.771,494.913,545.527,5.511,0.008,0.629,0.002,
00:02:21,159.304,230.631,366.204,456.022,510.917,5.58,0.007,0.625,0.002,
00:02:21,161.609,247.349,323.883,417.351,476.014,5.6,0.007,0.621,0.002,
00:02:21,170.161,280.517,283.026,427.856,441.735,5.581,0.008,0.613,0.002,
00:02:21,187.356,249.096,340.134,392.198,459.465,5.512,0.008,0.594,0.002,
00:02:21,217.216,208.284,302.105,357.18,427.786,5.344,0.008,0.558,0.002,
00:02:21,174.979,262.764,266.004,324.009,398.25,5.102,0.009,0.528,0.003,
00:02:21,141.975,231.033,282.507,295.142,374.011,4.876,0.011,0.51,0.003,
00:02:21,204.569,203.26,257.499,272.474,356.112,4.704,0.012,0.489,0.003,
00:02:21,172.123,222.075,231.11,303.075,339.349,4.49,0.013,0.468,0.003,
00:02:22,191.295,196.168,207.775,285.564,327.761,4.346,0.014,0.471,0.003,
00:02:22,165.889,173.094,241.589,271.474,320.924,4.295,0.014,0.468,0.003,
00:02:22,145.891,154.565,227.226,260.907,317.642,4.212,0.013,0.435,0.003,
00:02:22,128.152,192.227,215.223,253.207,319.251,3.912,0.013,0.351,0.003,
00:02:22,164.327,180.528,207.258,252.278,306.881,3.312,0.014,0.269,0.004,
00:02:22,156.467,176.002,208.345,265.12,277.64,2.729,0.014,0.221,0.004,
00:02:22,154.82,179.244,220.783,270.582,302.955,2.301,0.015,0.213,0.004,
00:02:22,157.076,188.74,245.744,244.925,331.815,2.197,0.016,0.262,0.004,
00:02:22,165.945,207.937,238.854,290.761,333.977,2.392,0.017,0.323,0.004,
00:02:23,177.926,230.012,214.331,303.24,349.489,2.747,0.018,0.379,0.004,
00:02:23,207.271,196.621,285.159,329.002,334.286,3.234,0.018,0.444,0.005,
00:02:23,173.174,240.388,256.242,306.628,369.097,3.821,0.018,0.528,0.004,
00:02:23,199.08,227.022,274.87,283.092,354.031,4.501,0.017,0.61,0.004,
00:02:23,200.894,246.003,250,313.396,340.389,5.046,0.016,0.631,0.004,
00:02:23,211.353,212.445,220.277,289.881,322.98,5.164,0.016,0.54,0.004,
00:02:23,182.135,186.209,248.425,271.823,310.502,4.944,0.016,0.504,0.004,
00:02:23,153.713,160.342,227.715,255.78,302.208,4.644,0.016,0.468,0.004,
00:02:23,132.896,193.612,213.27,245.678,300.466,4.438,0.015,0.474,0.004,
00:02:24,162.725,176.507,199.461,237.574,400.893,4.424,0.015,0.509,0.004,
00:02:24,144.186,159.939,185.899,230.271,631.25,4.587,0.014,0.537,0.003,
00:02:24,128.632,145.657,173.967,224.402,588.245,4.685,0.014,0.531,0.003,
00:02:24,112.146,130.442,161.743,577.944,543.699,4.682,0.013,0.507,0.003,
00:02:24,99.549,119.472,155.261,528.447,457.49,4.628,0.013,0.518,0.003,
00:02:24,86.698,107.876,513.656,483.956,422.926,4.716,0.012,0.55,0.003,
00:02:24,76.024,98.536,464.722,444.661,391.043,4.919,0.011,0.584,0.003,
00:02:24,66.186,447.012,419.365,358.385,358.342,5.166,0.01,0.619,0.002,
00:02:24,147.841,404.234,382.787,326.263,328.966,5.445,0.006,0.661,0,
00:02:25,393.03,360.132,341.901,287.103,290.164,5.752,-0.001,0.674,-0.002,
00:02:25,359.663,327.448,309.151,253.392,254.8,5.88,-0.007,0.658,-0.003,
00:02:25,327.543,293.373,273.175,263.057,213.26,5.83,-0.012,0.626,-0.004,
00:02:25,305.1,266.372,242.918,229.673,224.26,5.572,-0.015,0.553,-0.004,
00:02:25,294.013,249.004,221.79,205.569,197.141,5.092,-0.017,0.455,-0.005,
00:02:25,299.24,241.174,207.255,186.673,174.636,4.313,-0.019,0.348,-0.005,
00:02:25,332.809,248.825,203.628,176.874,160.648,3.538,-0.02,0.281,-0.005,
00:02:25,375.185,281.982,214.826,177.87,155.801,2.943,-0.021,0.265,-0.005,
00:02:26,442.964,361.555,248.422,192.155,160.649,2.775,-0.021,0.332,-0.005,
00:02:26,466.085,337.814,313.981,218.806,171.917,3.121,-0.02,0.436,-0.005,
00:02:26,446.094,395.636,307.175,268.547,193.336,3.772,-0.019,0.536,-0.004,
00:02:26,476.076,414.995,368.038,280.927,232.41,4.53,-0.017,0.625,-0.004,
00:02:26,455.687,385.378,379.011,313.057,249.394,5.261,-0.015,0.692,-0.003,
00:02:26,432.208,403.921,341.962,292.664,229.604,5.888,-0.013,0.743,-0.003,
00:02:26,404.939,371.37,303.892,298.077,252.909,6,-0.013,0.768,-0.003,
00:02:26,379.735,341.362,318.831,259.573,258.536,6,-0.013,0.73,-0.003,
00:02:26,355.106,311.939,285.873,222.458,218.074,6,-0.013,0.66,-0.003,
00:02:27,333.638,285.082,255.645,238.281,181.31,5.726,-0.014,0.556,-0.004,
00:02:27,322.673,267.854,235.062,215.25,204.241,5.255,-0.014,0.487,-0.004,
00:02:27,320.126,256.38,219.364,196.916,183.7,4.72,-0.015,0.436,-0.004,
00:02:27,328.833,249.507,206.059,180.161,164.486,4.269,-0.014,0.421,-0.004,
00:02:27,689.287,250.507,198.046,167.973,149.78,4.033,-0.014,0.431,-0.003,
00:02:27,643.539,258.247,193.042,157.959,137.194,4.013,-0.014,0.459,-0.003,
00:02:27,604.738,635.468,193.269,151.47,127.727,4.156,-0.013,0.496,-0.003,
00:02:27,521.633,589.145,195.586,145.453,118.646,4.408,-0.012,0.536,-0.003,
00:02:27,490.1,548.368,199.467,139.152,109.397,4.708,-0.011,0.573,-0.002,
00:02:28,457.527,460.683,528.785,133.225,100.778,5.069,-0.009,0.625,-0.002,
00:02:28,424.052,423.225,485.16,123.641,90.361,5.429,-0.006,0.651,-0.001,
00:02:28,387.316,384.365,442.485,467.586,78.174,5.68,-0.003,0.662,-0,
00:02:28,347.679,344.144,400.256,421.774,64.782,5.837,-0.001,0.667,0,
00:02:28,307.255,304.127,359.407,378.724,413.512,5.921,0.001,0.665,0,
00:02:28,265.474,263.189,318.153,335.834,367.417,5.945,0.002,0.658,0.001,
00:02:28,224.569,271.429,278.381,294.894,323.953,5.834,0.004,0.589,0.002,
00:02:28,185.454,234.279,242.379,259.216,287.97,5.243,0.01,0.455,0.003,
00:02:29,202.035,205.829,216.472,235.832,267.936,4.3,0.015,0.313,0.004,
00:02:29,179.632,186.877,201.096,225.06,264.636,3.278,0.018,0.217,0.005,
00:02:29,168.033,179.336,198.742,230.72,285.291,2.421,0.02,0.152,0.005,
00:02:29,164.869,181.436,208.755,254.876,273.362,1.886,0.021,0.174,0.005,
00:02:29,167.616,191.364,231.134,265.922,297.405,1.858,0.021,0.237,0.005,
00:02:29,174.191,206.579,263.126,244.928,278.947,2.121,0.02,0.308,0.005,
00:02:29,188.233,236.006,227.874,264.621,354.437,2.676,0.019,0.4,0.005,
00:02:29,209.182,210.229,246.794,268.57,335.107,3.346,0.018,0.477,0.004,
00:02:29,187.485,216.008,215.282,309.128,315.501,3.945,0.017,0.52,0.004,
00:02:30,177.227,186.995,279.148,281.837,344.095,4.383,0.016,0.536,0.004,
00:02:30,158.005,186.526,248.653,255.764,324.401,4.517,0.015,0.489,0.003,
00:02:30,127.332,221.033,223.766,284.53,307.614,4.403,0.014,0.462,0.003,
00:02:30,197.191,196.409,201.738,266.47,293.28,4.241,0.013,0.441,0.003,
00:02:30,168.022,170.128,177.757,247.137,278.223,4.042,0.013,0.413,0.003,
00:02:30,143.44,147.699,209.884,231.735,267.745,3.771,0.014,0.361,0.003,
00:02:30,122.884,179.897,195.233,220.759,263.163,3.346,0.014,0.298,0.004,
00:02:30,156.908,167.679,186.11,216.484,268.453,2.948,0.014,0.29,0.004,
00:02:30,145.102,158.341,180.267,216.89,282.977,2.855,0.014,0.332,0.003,
00:02:31,135.879,151.637,177.634,222.55,310.497,3.05,0.014,0.388,0.003,
00:02:31,125.443,143.378,173.445,228.245,349.177,3.416,0.013,0.447,0.003,
00:02:31,115.568,135.517,170.034,237.84,416.655,3.853,0.012,0.498,0.003,
00:02:31,104.977,126.045,163.924,244.993,515.711,4.21,0.011,0.527,0.003,
00:02:31,94.338,116.833,159.791,265.465,861.082,4.533,0.011,0.545,0.003,
00:02:31,82.246,105.613,154.067,301.6,1034.002,4.76,0.01,0.559,0.003,
00:02:31,73.125,98.029,155.836,410.18,1052.542,4.956,0.01,0.587,0.002,
00:02:31,63.77,89.909,160.635,775.582,1072.877,5.204,0.009,0.62,0.002,
00:02:31,58.039,86.687,182.112,738.15,1094.684,5.45,0.008,0.641,0.002,
00:02:32,54.282,85.816,220.792,898.935,1071.757,5.626,0.007,0.653,0.002,
00:02:32,50.257,85.985,332.339,910.946,603.826,5.782,0.007,0.663,0.002,
00:02:32,52.392,97.278,630.153,928.777,538.571,5.897,0.006,0.679,0.001,
00:02:32,58.242,120.925,588.083,892.275,483.621,6,0.005,0.69,0.001,
00:02:32,71.208,168.671,738.913,904.649,440.396,6,0.004,0.697,0.001,
00:02:32,85.892,238.582,698.122,867.511,408.031,6,0.004,0.696,0.001,
00:02:32,109.908,366.846,664.377,836.523,379.394,6,0.004,0.693,0.001,
00:02:32,140.797,427.481,672.422,799.069,351.26,6,0.004,0.693,0.001,
00:02:32,187.278,385.114,632.116,760.758,323.745,6,0.003,0.694,0.001,
00:02:33,243.031,344.01,592.241,721.687,299.914,6,0.002,0.694,0,
00:02:33,292.067,494,598.998,678.703,282.481,6,0,0.69,-0,
00:02:33,265.196,453.003,557.119,634.487,366.287,6,-0,0.669,0,
00:02:33,223.266,412.002,516.139,592.395,346.03,5.936,0.002,0.64,0.001,
00:02:33,181.883,372.173,478.012,555.539,315.485,5.811,0.005,0.627,0.002,
00:02:33,333.775,380.97,441.273,521.406,280.12,5.726,0.006,0.63,0.002,
00:02:33,294.472,344.391,457.421,490.518,245.653,5.713,0.007,0.637,0.002,
00:02:33,309.055,361.367,428.121,462.684,582.214,5.736,0.006,0.643,0.001,
00:02:34,271.055,325.147,393.531,428.871,551.212,5.779,0.005,0.651,0.001,
00:02:34,282.437,338.937,358.998,394.317,518.429,5.837,0.005,0.658,0.001,
00:02:34,244.961,302.411,322.391,356.806,481.488,5.9,0.005,0.665,0.001,
00:02:34,256.994,266.855,286.556,319.894,445.469,5.923,0.005,0.644,0.002,
00:02:34,226.991,237.355,256.889,289.513,417.213,5.76,0.007,0.587,0.002,
00:02:34,200.611,211.857,231.903,265.034,399.081,5.417,0.01,0.528,0.003,
00:02:34,173.691,186.495,208.166,314.453,394.126,5.004,0.014,0.514,0.004,
00:02:34,152.329,167.331,192.085,313.921,417.117,4.896,0.016,0.557,0.004,
00:02:34,136.036,153.087,254.462,324.085,465.636,5.037,0.017,0.601,0.004,
00:02:34,121.828,208.694,256.957,348.016,565.654,5.306,0.017,0.651,0.004,
00:02:35,172.105,205.658,265.483,391.153,649.027,5.674,0.016,0.706,0.004,
00:02:35,163.667,203.854,281.536,478.359,748.53,6,0.014,0.761,0.003,
00:02:35,157.143,204.843,307.536,570.386,756.232,6,0.012,0.786,0.003,
00:02:35,152.586,208.933,348.029,524.481,815.021,6,0.01,0.785,0.002,
00:02:35,150.985,218.213,416.153,626.042,828.984,6,0.009,0.782,0.002,
00:02:35,154.499,235.832,451.149,591.445,850.277,6,0.008,0.758,0.002,
00:02:35,162.076,269.088,406.207,599.845,819.106,6,0.008,0.752,0.002,
00:02:35,182.745,340.655,507.106,658.806,890.661,6,0.008,0.76,0.002,
00:02:35,206.613,330.744,471.135,627.314,866.587,6,0.007,0.77,0.002,
00:02:36,245.987,286.595,478.137,639.879,889.61,6,0.006,0.78,0.001,
00:02:36,250.283,356.896,437.513,602.77,912.344,6,0.005,0.772,0.001,
00:02:36,206.435,346.19,397.972,616.513,936.386,6,0.005,0.755,0.001,
00:02:36,207.401,304,454.917,578.928,960.751,6,0.005,0.746,0.001,
00:02:36,265.752,311.145,415.707,593.222,986.622,6,0.004,0.745,0.001,
00:02:36,223.576,270.42,375.923,554.844,953.607,6,0.003,0.746,0.001,
00:02:36,181.881,229.664,385.029,514.832,917.004,6,0.003,0.748,0.001,
00:02:36,189.609,189.844,345.409,474.926,879.669,6,0.003,0.749,0.001,
00:02:37,148.263,245.623,304.683,433.891,841.924,6,0.003,0.733,0.001,
00:02:37,108.052,206.119,265.305,394.951,809.553,6,0.005,0.669,0.002,
00:02:37,165.014,167.939,279.076,415.337,851.217,5.796,0.007,0.581,0.002,
00:02:37,134.284,187.349,251.23,449.669,849.616,5.462,0.009,0.555,0.003,
00:02:37,150.349,156.388,276.666,552.172,862.978,5.231,0.01,0.565,0.003,
00:02:37,119.469,177.547,306.665,670.69,885.204,5.209,0.01,0.589,0.002,
00:02:37,140.014,202.549,342.193,738.894,913.523,5.328,0.009,0.62,0.002,
00:02:37,109.8,173.3,440.823,739.489,939.508,5.518,0.008,0.644,0.002,
00:02:37,136.254,204.673,551.876,739.511,455.155,5.682,0.007,0.662,0.002,
00:02:38,158.571,232.464,534.106,734.493,414.323,5.858,0.006,0.675,0.001,
00:02:38,133.451,326.099,586.767,728.606,379.998,5.969,0.006,0.68,0.001,
00:02:38,157.673,421.01,568.257,718.573,340.416,6,0.005,0.686,0.001,
00:02:38,240.502,397.623,549.142,706.856,301.971,6,0.005,0.692,0.001,
00:02:38,269.52,371.722,525.839,688.326,264.18,6,0.004,0.707,0.001,
00:02:38,301.117,411.457,500.67,665.085,328.021,6,0.003,0.727,0.001,
00:02:38,278.978,388.536,475.85,638.82,296.332,6,0.002,0.731,0.001,
00:02:38,251.664,359.587,443.499,602.369,799.049,6,0.003,0.686,0.001,
00:02:38,286.572,334.265,416.172,574.365,771.865,5.969,0.003,0.641,0.001,
00:02:39,264.926,311.845,393.489,555.928,769.133,5.758,0.005,0.597,0.001,
00:02:39,245.416,292.476,375.999,549.673,735.169,5.449,0.006,0.551,0.002,
00:02:39,232.37,281.649,371.792,572.374,697.785,5.154,0.007,0.539,0.002,
00:02:39,220.831,273.107,372.642,582.764,710.267,5.011,0.007,0.546,0.002,
00:02:39,214.366,270.216,381.078,548.389,680.503,4.967,0.007,0.542,0.002,
00:02:39,208.356,269.634,399.155,519.172,648.047,4.862,0.008,0.513,0.002,
00:02:39,206.616,275.329,432.194,576.747,622.138,4.708,0.008,0.498,0.002,
00:02:39,211.071,294.153,456.731,541.749,593.406,4.605,0.009,0.507,0.002,
00:02:39,218.991,322.757,419.817,558.017,616.222,4.626,0.008,0.526,0.002,
00:02:40,234.386,369.642,479.936,526.072,589.677,4.717,0.008,0.535,0.002,
00:02:40,256.122,357.481,444.704,495.46,564.001,4.723,0.008,0.514,0.002,
00:02:40,298.202,319.662,459.003,466.374,540.237,4.656,0.009,0.511,0.002,
00:02:40,300.742,386.671,432.701,493.152,522.474,4.653,0.009,0.526,0.002,
00:02:40,262.041,351.587,401.733,466.653,500.297,4.773,0.008,0.563,0.002,
00:02:40,322.227,365.006,370.257,438.583,475.302,4.996,0.007,0.591,0.001,
00:02:40,289.937,335.172,342.279,412.608,450.828,5.177,0.006,0.604,0.001,
00:02:40,277.337,299.807,357.945,380.449,419.576,5.325,0.006,0.61,0.002,
00:02:40,263.459,264.765,324.558,347.873,387.482,5.419,0.006,0.612,0.002,
00:02:41,232.053,234.751,295.747,319.465,359.183,5.429,0.007,0.582,0.002,
00:02:41,197.127,250.527,264.348,289.079,329.977,5.124,0.01,0.488,0.003,
00:02:41,168.176,224.561,240.829,268.431,313.954,4.466,0.013,0.364,0.004,
00:02:41,195.707,206.874,226.697,259.441,310.956,3.557,0.015,0.236,0.004,
00:02:41,184.049,198.984,223.963,265.332,274.099,2.575,0.017,0.146,0.004,
00:02:41,181.134,201.115,234.043,271.858,281.161,1.885,0.017,0.146,0.004,
00:02:41,184.579,211.545,256.878,241.545,325.408,1.692,0.018,0.196,0.004,
00:02:41,191.49,226.714,241.716,280.712,308.764,1.848,0.017,0.261,0.004,
00:02:42,203.512,234.689,228.898,299.202,338.93,2.331,0.017,0.355,0.004,
00:02:42,221.987,198.93,285.646,295.437,320.24,2.961,0.016,0.429,0.004,
00:02:42,179.963,221.101,254.347,297.142,300.091,3.546,0.015,0.467,0.003,
00:02:42,177.022,232.154,272.565,271.615,328.562,3.864,0.014,0.448,0.003,
00:02:42,209.195,204.168,248.096,250.691,311.953,3.801,0.013,0.364,0.003,
00:02:42,182.551,224.459,223.408,229.301,295.426,3.375,0.012,0.31,0.003,
00:02:42,159.672,204.166,205.851,264.506,284.591,3.053,0.012,0.284,0.003,
00:02:42,186.53,185.199,189.607,252.484,276.748,2.769,0.012,0.282,0.003,
00:02:42,169.24,170.249,176.671,243.427,271.52,2.706,0.012,0.308,0.003,
00:02:43,151.078,154.285,214.393,234.258,267.126,2.832,0.012,0.35,0.003,
00:02:43,132.88,137.74,201.306,224.208,261.971,3.094,0.012,0.39,0.003,
00:02:43,114.214,171.731,187.253,212.974,255.9,3.355,0.012,0.396,0.003,
00:02:43,146.796,157.084,174.629,203.547,253.163,3.25,0.012,0.312,0.003,
00:02:43,133.074,145.092,165.008,198.242,258.06,2.986,0.013,0.305,0.003,
00:02:43,123.186,136.685,158.931,196.973,623.215,2.895,0.013,0.314,0.003,
00:02:43,115.626,130.797,156.006,200.811,590.12,2.859,0.013,0.316,0.003,
00:02:43,107.964,125.337,154.987,211.426,556.976,2.872,0.013,0.325,0.003,
00:02:43,101.734,121.198,155.722,557.839,532.18,2.926,0.013,0.34,0.003,
00:02:44,97.876,120.819,164.332,522.394,458.627,3.052,0.013,0.366,0.003,
00:02:44,95.35,122.844,515.387,492.142,437.003,3.262,0.012,0.403,0.003,
00:02:44,94.06,127.599,478.38,415.605,415.558,3.538,0.011,0.44,0.003,
00:02:44,93.684,467.532,444.911,389.04,345.423,3.854,0.01,0.485,0.002,
00:02:44,461.507,428.667,411.873,360.25,319.132,4.23,0.005,0.526,0,
00:02:44,428.363,399.25,384.79,334.488,293.637,4.482,0.001,0.528,-0.001,
00:02:44,396.828,368.664,354.285,303.222,284.11,4.588,-0.005,0.509,-0.002,
00:02:44,374.492,345.008,329.098,276,280.174,4.53,-0.008,0.484,-0.002,
00:02:44,352.627,320.253,301.72,245.542,246.438,4.4,-0.01,0.47,-0.003,
00:02:45,335.544,299.316,277.766,266.67,216.117,4.293,-0.011,0.463,-0.003,
00:02:45,322.179,281.088,256.197,242.113,236.303,4.251,-0.012,0.477,-0.003,
00:02:45,311.952,264.989,236.564,219.675,211.02,4.335,-0.013,0.502,-0.003,
00:02:45,304.134,251.463,220.042,201.031,190.367,4.449,-0.013,0.515,-0.003,
00:02:45,300.879,238.991,203.343,181.756,168.953,4.544,-0.014,0.516,-0.004,
00:02:45,307.417,229.96,188.249,163.553,148.575,4.6,-0.016,0.516,-0.004,
00:02:45,345.352,233.896,180.985,151.347,133.536,4.579,-0.018,0.49,-0.005,
00:02:45,330.375,257.503,182.39,144.603,122.879,4.337,-0.019,0.423,-0.005,
00:02:45,395.318,308.056,198.779,145.872,118.041,3.977,-0.018,0.396,-0.005,
00:02:46,372.137,279.025,237.047,157.459,120.625,3.818,-0.018,0.419,-0.004,
00:02:46,398.453,346.107,255.055,186.144,130.417,3.863,-0.017,0.442,-0.004,
00:02:46,383.466,324.066,227.993,235.398,151.814,3.921,-0.018,0.446,-0.005,
00:02:46,422.024,350.802,295.199,200.904,208.298,4.027,-0.019,0.48,-0.005,
00:02:46,416.505,333.399,318.499,266.005,172.817,4.327,-0.019,0.547,-0.004,
